phase,time_s,displacement_m,displacement_mm,force_n,position_mm_raw,force_n_raw,velocity_m_s,cycle_energy_j
4.819999999999999840e-01,2.410535555555555209e-01,7.499712746997524992e-03,7.499712746997524881e+00,2.170483400885355820e+02,5.397293585000800142e+00,-2.170483400885355820e+02,3.870690548288684418e-01,8.130917118053607728e-01
4.839999999999999858e-01,2.420537777777777566e-01,7.891833995616964748e-03,7.891833995616964970e+00,2.293059247347071334e+02,5.005172336381360054e+00,-2.293059247347071334e+02,3.967039300889516618e-01,9.006092684735576004e-01
4.859999999999999876e-01,2.430539999999999645e-01,8.293296920033246117e-03,8.293296920033245812e+00,2.430155388840600210e+02,4.603709411965078324e+00,-2.430155388840600210e+02,4.057230481412767986e-01,9.954240591037226693e-01
4.879999999999999893e-01,2.440542222222222002e-01,8.703460413254248199e-03,8.703460413254248351e+00,2.577733761392075849e+02,4.193545918744075784e+00,-2.577733761392075849e+02,4.140990568448810194e-01,1.098132363416866042e+00
4.899999999999999911e-01,2.450544444444444081e-01,9.121679077748271955e-03,9.121679077748272135e+00,2.729644310234580189e+02,3.775327254250052000e+00,-2.729644310234580189e+02,4.218233763324876762e-01,1.209120572276015215e+00
4.919999999999999929e-01,2.460546666666666438e-01,9.547294642975370435e-03,9.547294642975369783e+00,2.879785500877259210e+02,3.349711689022954797e+00,-2.879785500877259210e+02,4.288704676163348495e-01,1.328499200070080599e+00
4.939999999999999947e-01,2.470548888888888517e-01,9.979610622077658352e-03,9.979610622077657922e+00,3.033687587812133302e+02,2.917395709920667546e+00,-3.033687587812133302e+02,4.352042039997767731e-01,1.456328604210670896e+00
4.959999999999999964e-01,2.480551111111110874e-01,1.041789647506559044e-02,1.041789647506559113e+01,3.190952753270964308e+02,2.479109856932734779e+00,-3.190952753270964308e+02,4.407958824834725675e-01,1.592741623761833480e+00
4.979999999999999982e-01,2.490553333333332953e-01,1.086139829632570483e-02,1.086139829632570475e+01,3.352674204482940468e+02,2.035608035672620719e+00,-3.352674204482940468e+02,4.456569699074695023e-01,1.737851121719414804e+00
5.000000000000000000e-01,2.500555555555555309e-01,1.130940848464493352e-02,1.130940848464493342e+01,3.526256146979286541e+02,1.587597847353391600e+00,-3.526256146979286541e+02,4.498311236375966971e-01,1.891946230110794547e+00
5.020000000000000018e-01,2.510557777777777666e-01,1.176126046854474895e-02,1.176126046854474971e+01,3.704104767211850913e+02,1.135745863453576199e+00,-3.704104767211850913e+02,4.533169052209728989e-01,2.055301882446463058e+00
5.040000000000000036e-01,2.520560000000000023e-01,1.221624376926699028e-02,1.221624376926699007e+01,3.884432788687310563e+02,6.807625627313343974e-01,-3.884432788687310563e+02,4.560931374250865034e-01,2.227937164021493999e+00
5.060000000000000053e-01,2.530562222222221824e-01,1.267364945145598755e-02,1.267364945145598831e+01,4.070402011471371679e+02,2.233568805423385428e-01,-4.070402011471371679e+02,4.581879369205017483e-01,2.409868280942149443e+00
5.080000000000000071e-01,2.540564444444444181e-01,1.313282328219105531e-02,1.313282328219105466e+01,4.265648505284364660e+02,-2.358169501927294409e-01,-4.265648505284364660e+02,4.595693778236480398e-01,2.601254363741053677e+00
5.100000000000000089e-01,2.550566666666666538e-01,1.359299246016010612e-02,1.359299246016010621e+01,4.474417186604328549e+02,-6.959861281617816253e-01,-4.474417186604328549e+02,4.600085116025978138e-01,2.802350410948581949e+00
5.120000000000000107e-01,2.560568888888888894e-01,1.405304475362364330e-02,1.405304475362364336e+01,4.702418901130113227e+02,-1.156038421625319002e+00,-4.702418901130113227e+02,4.592348518971620663e-01,3.013440803869211759e+00
5.140000000000000124e-01,2.570571111111110696e-01,1.451166626833304100e-02,1.451166626833304107e+01,4.930695555912239456e+02,-1.614659936334716939e+00,-4.930695555912239456e+02,4.571807372584810736e-01,3.234335668571374889e+00
5.160000000000000142e-01,2.580573333333333053e-01,1.496760941957937102e-02,1.496760941957937163e+01,5.154620014896071325e+02,-2.070603087581044832e+00,-5.154620014896071325e+02,4.540156131770718417e-01,3.464247798072571882e+00
