phase,time_s,displacement_m,displacement_mm,force_n,position_mm_raw,force_n_raw,velocity_m_s,cycle_energy_j
2.439999999999999947e-01,1.220271111111112805e-01,4.315540927420480723e-05,4.315540927420481038e-02,2.658379470405896683e+01,-1.381027817977876326e+00,-2.658379470405896683e+01,-1.089769531540950992e-03,-5.914248295965879830e-03
2.459999999999999964e-01,1.230273333333335162e-01,4.206363978890092863e-05,4.206363978890093058e-02,2.659324675160064544e+01,-1.379936048492572453e+00,-2.659324675160064544e+01,-1.094184851698428579e-03,-5.943279844430587183e-03
2.479999999999999982e-01,1.240275555555557380e-01,4.096655326642939548e-05,4.096655326642939521e-02,2.661998201003721221e+01,-1.378838961970100918e+00,-2.661998201003721221e+01,-1.097679002260307235e-03,-5.972471710915350923e-03
2.500000000000000000e-01,1.250277777777779598e-01,3.986779392704598225e-05,3.986779392704598024e-02,2.662954826294475197e+01,-1.377740202630717503e+00,-2.662954826294475197e+01,-1.096857621301496055e-03,-6.001727457311442290e-03
2.520000000000000018e-01,1.260280000000001954e-01,3.877235053155025907e-05,3.877235053155025923e-02,2.656900113468069335e+01,-1.376644759235221782e+00,-2.656900113468069335e+01,-1.090957242784018622e-03,-6.030867145977146689e-03
2.540000000000000036e-01,1.270282222222224033e-01,3.768539457159225979e-05,3.768539457159225670e-02,2.648615175630499863e+01,-1.375557803275263780e+00,-2.648615175630499863e+01,-1.081398892959991448e-03,-6.059703916146247024e-03
2.560000000000000053e-01,1.280284444444446390e-01,3.660907212390007465e-05,3.660907212390007714e-02,2.645575276101083162e+01,-1.374481480827571600e+00,-2.645575276101083162e+01,-1.072704803358776049e-03,-6.088198531559270953e-03
2.580000000000000071e-01,1.290286666666668469e-01,3.553950820718432263e-05,3.553950820718432269e-02,2.647269833614517864e+01,-1.373411916910855846e+00,-2.647269833614517864e+01,-1.068310374870491686e-03,-6.116507212168471354e-03
2.600000000000000089e-01,1.300288888888890826e-01,3.447197656954803589e-05,3.447197656954803513e-02,2.651750703518505858e+01,-1.372344385273219558e+00,-2.651750703518505858e+01,-1.065899848668151739e-03,-6.144794447550320886e-03
2.620000000000000107e-01,1.310291111111113183e-01,3.340723477658191759e-05,3.340723477658191776e-02,2.650596305179087508e+01,-1.371279643480253441e+00,-2.650596305179087508e+01,-1.060992993308342014e-03,-6.173023040520517202e-03
2.640000000000000124e-01,1.320293333333335262e-01,3.234951903048988387e-05,3.234951903048988164e-02,2.648290752951545812e+01,-1.370221927734161405e+00,-2.648290752951545812e+01,-1.052535490161730924e-03,-6.201044365377851413e-03
2.660000000000000142e-01,1.330295555555557618e-01,3.130169600270726763e-05,3.130169600270726882e-02,2.645320881604911278e+01,-1.369174104706378792e+00,-2.645320881604911278e+01,-1.043119760529849505e-03,-6.228776072767252397e-03
2.680000000000000160e-01,1.340297777777779697e-01,3.026281590064772254e-05,3.026281590064772153e-02,2.643722115831926445e+01,-1.368135224604319244e+00,-2.643722115831926445e+01,-1.035695233171242402e-03,-6.256248954495158970e-03
2.700000000000000178e-01,1.350300000000002054e-01,2.922984522737226496e-05,2.922984522737226420e-02,2.639374405627519593e+01,-1.367102253931043787e+00,-2.639374405627519593e+01,-1.032349965630357039e-03,-6.283533713223174964e-03
2.720000000000000195e-01,1.360302222222224411e-01,2.819765714718003337e-05,2.819765714718003302e-02,2.629815640335601046e+01,-1.366070065850851556e+00,-2.629815640335601046e+01,-1.032634376879533813e-03,-6.310724222516639857e-03
2.740000000000000213e-01,1.370304444444446490e-01,2.716411752500125237e-05,2.716411752500125232e-02,2.621792939077299422e+01,-1.365036526228672775e+00,-2.621792939077299422e+01,-1.030393118823471135e-03,-6.337860020162136565e-03
2.760000000000000231e-01,1.380306666666668847e-01,2.613641295703583760e-05,2.613641295703583722e-02,2.617009507237425225e+01,-1.364008821660707360e+00,-2.617009507237425225e+01,-1.020404521993454466e-03,-6.364775439464005584e-03
2.780000000000000249e-01,1.390308888888890926e-01,2.512285496789345995e-05,2.512285496789345984e-02,2.617213242617380331e+01,-1.362995263671564983e+00,-2.617213242617380331e+01,-1.006590000346198679e-03,-6.391296473291665711e-03
2.800000000000000266e-01,1.400311111111113282e-01,2.412278558300995305e-05,2.412278558300995357e-02,2.616823250118203248e+01,-1.361995194286681476e+00,-2.616823250118203248e+01,-9.960356377524473559e-04,-6.417464822326583891e-03
2.820000000000000284e-01,1.410313333333335639e-01,2.313034100988287204e-05,2.313034100988287101e-02,2.615211326347775156e+01,-1.361002749713554394e+00,-2.615211326347775156e+01,-9.890343992803533185e-04,-6.443424498050244822e-03
2.840000000000000302e-01,1.420315555555557718e-01,2.214427721360512556e-05,2.214427721360512705e-02,2.614626954921553548e+01,-1.360016685917276646e+00,-2.614626954921553548e+01,-9.818048915907883617e-04,-6.469206794924542772e-03
2.860000000000000320e-01,1.430317777777780075e-01,2.116629486897170150e-05,2.116629486897170231e-02,2.614424767052380716e+01,-1.359038703572643225e+00,-2.614424767052380716e+01,-9.739478510201980688e-04,-6.494772800502776264e-03
2.880000000000000338e-01,1.440320000000002154e-01,2.019594864585316823e-05,2.019594864585316785e-02,2.613181177346583084e+01,-1.358068357349524691e+00,-2.613181177346583084e+01,-9.672588290837742103e-04,-6.520130652189006643e-03
2.899999999999999800e-01,1.450322222222224233e-01,1.923134731799125430e-05,1.923134731799125419e-02,2.614363125559960110e+01,-1.357103756021662777e+00,-2.614363125559960110e+01,-9.600205803008080713e-04,-6.545339177439313087e-03
2.919999999999999818e-01,1.460324444444446590e-01,1.827548080943808452e-05,1.827548080943808620e-02,2.614819521062711161e+01,-1.356147889513109606e+00,-2.614819521062711161e+01,-9.495438049974738032e-04,-6.570330170468993182e-03
2.939999999999999836e-01,1.470326666666668669e-01,1.733183768852741792e-05,1.733183768852741835e-02,2.610390416439836869e+01,-1.355204246392198941e+00,-2.610390416439836869e+01,-9.387177998090735082e-04,-6.594985708767673281e-03
2.959999999999999853e-01,1.480328888888891026e-01,1.639762800190891438e-05,1.639762800190891490e-02,2.605710258259399836e+01,-1.354270036705580438e+00,-2.605710258259399836e+01,-9.309279729009098045e-04,-6.619354273240529198e-03
2.979999999999999871e-01,1.490331111111113105e-01,1.546956799695986412e-05,1.546956799695986366e-02,2.603436875696699815e+01,-1.353341976700631388e+00,-2.603436875696699815e+01,-9.240590131629798989e-04,-6.643529930284409850e-03
2.999999999999999889e-01,1.500333333333335462e-01,1.454909928268821671e-05,1.454909928268821595e-02,2.600072569004716527e+01,-1.352421507986359739e+00,-2.600072569004716527e+01,-9.162981785653572311e-04,-6.667480205008576022e-03
3.019999999999999907e-01,1.510335555555557818e-01,1.363656439619420690e-05,1.363656439619420624e-02,2.596812163673095952e+01,-1.351508973099865729e+00,-2.596812163673095952e+01,-9.103468739601718387e-04,-6.691192582222459800e-03
3.039999999999999925e-01,1.520337777777779897e-01,1.272800093615722451e-05,1.272800093615722439e-02,2.596429579927179532e+01,-1.350600409639828747e+00,-2.596429579927179532e+01,-9.108647895688156554e-04,-6.714784907345521317e-03
3.059999999999999942e-01,1.530340000000002254e-01,1.181442998826121126e-05,1.181442998826121200e-02,2.598436770032821741e+01,-1.349686838691932733e+00,-2.598436770032821741e+01,-9.179644745709019532e-04,-6.738513703104086032e-03
3.079999999999999960e-01,1.540342222222224333e-01,1.089166400280450164e-05,1.089166400280450198e-02,2.595240714011383432e+01,-1.348764072706476025e+00,-2.595240714011383432e+01,-9.250611220355357822e-04,-6.762473643201354773e-03
3.099999999999999978e-01,1.550344444444446690e-01,9.963896605913680760e-06,9.963896605913680204e-03,2.591535036400322412e+01,-1.347836305309585203e+00,-2.591535036400322412e+01,-9.264106027875064486e-04,-6.786532336865575867e-03
3.119999999999999996e-01,1.560346666666669047e-01,9.038431059183782274e-06,9.038431059183782423e-03,2.590440330339631814e+01,-1.346910839762855305e+00,-2.590440330339631814e+01,-9.194148162520246470e-04,-6.810510638461243597e-03
3.140000000000000013e-01,1.570348888888891126e-01,8.124658344602408975e-06,8.124658344602408988e-03,2.587471336821310786e+01,-1.345997067048273932e+00,-2.587471336821310786e+01,-9.041567059289330743e-04,-6.834166061375194015e-03
3.160000000000000031e-01,1.580351111111113482e-01,7.229715799901059915e-06,7.229715799901059725e-03,2.587442976793473193e+01,-1.345102124503572583e+00,-2.587442976793473193e+01,-8.869574401792622471e-04,-6.857318788674153162e-03
3.180000000000000049e-01,1.590353333333335561e-01,6.350349260937138161e-06,6.350349260937138141e-03,2.591079413191038583e+01,-1.344222757964608661e+00,-2.591079413191038583e+01,-8.772208145049163741e-04,-6.880083040969702836e-03
3.200000000000000067e-01,1.600355555555557918e-01,5.474884294973670169e-06,5.474884294973669796e-03,2.594980850958384266e+01,-1.343347292998645193e+00,-2.594980850958384266e+01,-8.781757595857026324e-04,-6.902778821852879193e-03
3.220000000000000084e-01,1.610357777777780275e-01,4.593607441428115590e-06,4.593607441428115834e-03,2.590557805723098994e+01,-1.342466016145099639e+00,-2.590557805723098994e+01,-8.836845170541198207e-04,-6.925623569365092075e-03
3.240000000000000102e-01,1.620360000000002354e-01,3.707122512191185472e-06,3.707122512191185493e-03,2.583739458743222173e+01,-1.341579531215862708e+00,-2.583739458743222173e+01,-8.824746648806646929e-04,-6.948555315284606938e-03
3.260000000000000120e-01,1.630362222222224711e-01,2.828265900704618396e-06,2.828265900704618474e-03,2.576756811949552173e+01,-1.340700674604376141e+00,-2.576756811949552173e+01,-8.621083173904959315e-04,-6.971231726656982458e-03
3.280000000000000138e-01,1.640364444444446790e-01,1.982522718158019615e-06,1.982522718158019615e-03,2.565198499206598370e+01,-1.339854931421829543e+00,-2.565198499206598370e+01,-8.079410994643740828e-04,-6.992977375333186453e-03
3.300000000000000155e-01,1.650366666666669146e-01,1.212024616842777386e-06,1.212024616842777291e-03,2.547930080932707853e+01,-1.339084433320514300e+00,-2.547930080932707853e+01,-7.043319061630565810e-04,-7.012676599628592244e-03
3.320000000000000173e-01,1.660368888888891503e-01,5.735458694291484427e-07,5.735458694291484250e-04,2.526236215103307359e+01,-1.338445954573100671e+00,-2.526236215103307359e+01,-5.353597430214360534e-04,-7.028874521806778401e-03
3.340000000000000191e-01,1.670371111111113582e-01,1.410671931363349694e-07,1.410671931363349785e-04,2.501345324005557913e+01,-1.338013475896807858e+00,-2.501345324005557913e+01,-2.867092215542330308e-04,-7.039745777937683052e-03
3.360000000000000209e-01,1.680373333333335939e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.482856836601419914e+01,-1.337872408703671523e+00,-2.482856836601419914e+01,3.104159067438442090e-05,-7.043259630973773729e-03
3.380000000000000226e-01,1.690375555555558018e-01,2.031641707476161740e-07,2.031641707476161685e-04,2.485227594327659872e+01,-1.338075572874419139e+00,-2.485227594327659872e+01,3.795037548741722329e-04,-7.038204918527857235e-03
3.400000000000000244e-01,1.700377777777780375e-01,7.591761780838535670e-07,7.591761780838535145e-04,2.483064920450769009e+01,-1.338631584881755376e+00,-2.483064920450769009e+01,7.587829375981986792e-04,-7.024382436514257054e-03
3.420000000000000262e-01,1.710380000000002731e-01,1.721067282805188705e-06,1.721067282805188725e-03,2.447617002319937285e+01,-1.339593475986476712e+00,-2.447617002319937285e+01,1.254260443319604864e-03,-7.000664438656805516e-03
3.440000000000000280e-01,1.720382222222224811e-01,3.268254513808965770e-06,3.268254513808965811e-03,2.377640448564123687e+01,-1.341140663217480489e+00,-2.377640448564123687e+01,1.988026090935904149e-03,-6.963351611681977207e-03
3.460000000000000298e-01,1.730384444444447167e-01,5.698003031828547299e-06,5.698003031828547706e-03,2.300761764924964226e+01,-1.343570411735500070e+00,-2.300761764924964226e+01,3.047085089191412660e-03,-6.906564937242314593e-03
3.480000000000000315e-01,1.740386666666669246e-01,9.363778952231394914e-06,9.363778952231394115e-03,2.233942995503597828e+01,-1.347236187655902917e+00,-2.233942995503597828e+01,4.464462803231899167e-03,-6.823530503785047059e-03
3.500000000000000333e-01,1.750388888888891603e-01,1.462891284398271146e-05,1.462891284398271097e-02,2.173328387838516917e+01,-1.352501321547654234e+00,-2.173328387838516917e+01,6.246314236477591188e-03,-6.707593337228083541e-03
3.519999999999999796e-01,1.760391111111113682e-01,2.185918356484717266e-05,2.185918356484717329e-02,2.115183155060918097e+01,-1.359731592268518696e+00,-2.115183155060918097e+01,8.388840217529608748e-03,-6.552631826465349016e-03
3.539999999999999813e-01,1.770393333333335761e-01,3.141032165247170584e-05,3.141032165247170660e-02,2.065723945041133547e+01,-1.369282730356143229e+00,-2.065723945041133547e+01,1.087949187643884319e-02,-6.353035203780364910e-03
3.559999999999999831e-01,1.780395555555558118e-01,4.362300264744778454e-05,4.362300264744778389e-02,2.032266533976119760e+01,-1.381495411351119307e+00,-2.032266533976119760e+01,1.371175666963989764e-02,-6.102860087307784148e-03
3.579999999999999849e-01,1.790397777777780197e-01,5.883992910582680382e-05,5.883992910582680480e-02,2.018150006529277363e+01,-1.396712337809498328e+00,-2.018150006529277363e+01,1.689022829773003179e-02,-5.794720977643750409e-03
3.599999999999999867e-01,1.800400000000002554e-01,7.741096601104024944e-05,7.741096601104024977e-02,2.019864229949810408e+01,-1.415283374714711773e+00,-2.019864229949810408e+01,2.041635016114732096e-02,-5.419754539155034571e-03
3.619999999999999885e-01,1.810402222222224911e-01,9.968170336152693618e-05,9.968170336152692990e-02,2.039708520724163066e+01,-1.437554112065198453e+00,-2.039708520724163066e+01,2.428125794303527540e-02,-4.967635866962100827e-03
3.639999999999999902e-01,1.820404444444446990e-01,1.259842735673075793e-04,1.259842735673075698e-01,2.079374607687089949e+01,-1.463856682270979093e+00,-2.079374607687089949e+01,2.847487632324272044e-02,-4.425793163298028660e-03
3.659999999999999920e-01,1.830406666666669346e-01,1.566441115086005843e-04,1.566441115086005809e-01,2.140353487906945418e+01,-1.494516520212272104e+00,-2.140353487906945418e+01,3.299567522629480443e-02,-3.778718942594428646e-03
3.679999999999999938e-01,1.840408888888891425e-01,1.919902887644420284e-04,1.919902887644420186e-01,2.224061180876795163e+01,-1.529862697468113542e+00,-2.224061180876795163e+01,3.784948595245457570e-02,-3.007135158196446150e-03
3.699999999999999956e-01,1.850411111111113782e-01,2.323599054072664834e-04,2.323599054072664760e-01,2.335226175790580783e+01,-1.570232314110937999e+00,-2.335226175790580783e+01,4.303757348952748363e-02,-2.086527375615326949e-03
3.719999999999999973e-01,1.860413333333336139e-01,2.780845635539379475e-04,2.780845635539379579e-01,2.483805343524690201e+01,-1.615956972257609481e+00,-2.483805343524690201e+01,4.854850026999699142e-02,-9.843510379348935704e-04
3.739999999999999991e-01,1.870415555555558218e-01,3.294784830584913927e-04,3.294784830584913671e-01,2.675415143517946248e+01,-1.667350891762162890e+00,-2.675415143517946248e+01,5.436171010654269886e-02,3.420201745141949871e-04
3.760000000000000009e-01,1.880417777777780575e-01,3.868321445270708520e-04,3.868321445270708758e-01,2.908730214389211355e+01,-1.724704553230742343e+00,-2.908730214389211355e+01,6.045749247930673476e-02,1.944197790625615263e-03
3.780000000000000027e-01,1.890420000000002654e-01,4.504203380137621494e-04,4.504203380137621338e-01,3.187319044171073301e+01,-1.788292746717433657e+00,-3.187319044171073301e+01,6.682391054600303471e-02,3.883437553342567947e-03
3.800000000000000044e-01,1.900422222222225010e-01,5.205096651348752913e-04,5.205096651348752879e-01,3.518038655778703827e+01,-1.858382073838546811e+00,-3.518038655778703827e+01,7.345469708853388791e-02,6.234620591799494571e-03
3.820000000000000062e-01,1.910424444444447367e-01,5.973623787228712510e-04,5.973623787228712345e-01,3.902610836540512196e+01,-1.935234787426542757e+00,-3.902610836540512196e+01,8.035428605595412721e-02,9.087699167818319435e-03
3.840000000000000080e-01,1.920426666666669446e-01,6.812539502628081568e-04,6.812539502628081056e-01,4.352765314791231077e+01,-2.019126358966479629e+00,-4.352765314791231077e+01,8.752778318464393692e-02,1.255241932172746280e-02
3.860000000000000098e-01,1.930428888888891803e-01,7.724568463291301822e-04,7.724568463291301423e-01,4.868547589962797417e+01,-2.110329255032801665e+00,-4.868547589962797417e+01,9.496018360975738704e-02,1.675981003436294650e-02
3.880000000000000115e-01,1.940431111111113882e-01,8.712165220083713853e-04,8.712165220083714079e-01,5.459662606981873978e+01,-2.209088930712042931e+00,-5.459662606981873978e+01,1.026218085095813026e-01,2.186263324476031902e-02
3.900000000000000133e-01,1.950433333333336239e-01,9.777460730409639426e-04,9.777460730409639478e-01,6.128378610224348932e+01,-2.315618481744635471e+00,-6.128378610224348932e+01,1.104854752234944448e-01,2.803822009449533428e-02
3.920000000000000151e-01,1.960435555555558595e-01,1.092236577111018164e-03,1.092236577111018070e+00,6.879120212410174418e+01,-2.430108985814689593e+00,-6.879120212410174418e+01,1.185368489779078383e-01,3.548811920691716248e-02
3.940000000000000169e-01,1.970437777777780675e-01,1.214872454040769479e-03,1.214872454040769378e+00,7.725320221202380822e+01,-2.552744862744440901e+00,-7.725320221202380822e+01,1.267616344835523767e-01,4.444747722834736098e-02
3.960000000000000187e-01,1.980440000000003031e-01,1.345816184582337809e-03,1.345816184582337760e+00,8.681049251358491858e+01,-2.683688593286009283e+00,-8.681049251358491858e+01,1.351340114011879701e-01,5.519382191329577636e-02
3.980000000000000204e-01,1.990442222222225110e-01,1.485200536403767646e-03,1.485200536403767702e+00,9.755196749763246089e+01,-2.823072945107439224e+00,-9.755196749763246089e+01,1.436086437701800111e-01,6.804789291023033426e-02
4.000000000000000222e-01,2.000444444444447467e-01,1.633097298186595879e-03,1.633097298186595880e+00,1.096195956393249986e+02,-2.970969706890267403e+00,-1.096195956393249986e+02,1.521159207450254458e-01,8.337401142103260943e-02
4.020000000000000240e-01,2.010446666666669824e-01,1.789499984969709261e-03,1.789499984969709301e+00,1.229936722949431811e+02,-3.127372393673380824e+00,-1.229936722949431811e+02,1.605994103551665608e-01,1.015714288702647267e-01
4.040000000000000258e-01,2.020448888888891903e-01,1.954367496412642152e-03,1.954367496412642069e+00,1.376058442608984365e+02,-3.292239905116313814e+00,-1.376058442608984365e+02,1.690403701627948285e-01,1.230609745445245262e-01
4.060000000000000275e-01,2.030451111111114260e-01,2.127655854348704627e-03,2.127655854348704523e+00,1.534507701529605583e+02,-3.465528263052376268e+00,-1.534507701529605583e+02,1.774271681279879775e-01,1.482872725427579197e-01
4.080000000000000293e-01,2.040453333333336339e-01,2.309300689187785641e-03,2.309300689187785860e+00,1.705852352535674186e+02,-3.647173097891456717e+00,-1.705852352535674186e+02,1.857281526494585222e-01,1.777254628420237847e-01
4.100000000000000311e-01,2.050455555555558695e-01,2.499194705493243407e-03,2.499194705493243518e+00,1.892645222142085686e+02,-3.837067114196914819e+00,-1.892645222142085686e+02,1.939042167271320949e-01,2.119010769536821825e-01
4.120000000000000329e-01,2.060457777777781052e-01,2.697195302293933696e-03,2.697195302293933672e+00,2.095173163805708327e+02,-4.035067710997605417e+00,-2.095173163805708327e+02,2.019295478310334513e-01,2.513900521540263777e-01
4.140000000000000346e-01,2.070460000000003131e-01,2.903143547621012729e-03,2.903143547621012566e+00,2.314170834178372900e+02,-4.241015956324684311e+00,-2.314170834178372900e+02,2.097738021322672619e-01,2.968048161561975817e-01
4.160000000000000364e-01,2.080462222222225488e-01,3.116836139359415933e-03,3.116836139359415725e+00,2.548531963820935005e+02,-4.454708548063087470e+00,-2.548531963820935005e+02,2.173762038062720947e-01,3.487713310358531715e-01
4.179999999999999827e-01,2.090464444444447289e-01,3.337992566879686984e-03,3.337992566879687040e+00,2.795259320324993269e+02,-4.675864975583358785e+00,-2.795259320324993269e+02,2.246663767645764587e-01,4.078724885489835028e-01
4.199999999999999845e-01,2.100466666666669646e-01,3.566268744611569060e-03,3.566268744611568842e+00,3.049157268331338173e+02,-4.904141153315240587e+00,-3.049157268331338173e+02,2.316108085091386215e-01,4.745897630307005510e-01
4.219999999999999862e-01,2.110468888888892003e-01,3.801317122035085400e-03,3.801317122035085205e+00,3.305572718006475839e+02,-5.139189530738756950e+00,-3.305572718006475839e+02,2.382187536732209843e-01,5.492829598448769612e-01
4.239999999999999880e-01,2.120471111111114082e-01,4.042812126959643114e-03,4.042812126959643315e+00,3.563602914607624825e+02,-5.380684535663315060e+00,-3.563602914607624825e+02,2.445069786451408156e-01,6.322358040483370134e-01
4.259999999999999898e-01,2.130473333333336439e-01,4.290439749093653485e-03,4.290439749093653887e+00,3.825429140136650403e+02,-5.628312157797324744e+00,-3.825429140136650403e+02,2.504781844448440431e-01,7.237310165099679615e-01
4.279999999999999916e-01,2.140475555555558518e-01,4.543879819486861850e-03,4.543879819486861926e+00,4.090259236950550985e+02,-5.881752228190533671e+00,-4.090259236950550985e+02,2.561398363268940770e-01,8.240469185746750469e-01
4.299999999999999933e-01,2.150477777777780874e-01,4.802833261674697811e-03,4.802833261674697596e+00,4.356338201815913180e+02,-6.140705670378369341e+00,-4.356338201815913180e+02,2.615260789521864915e-01,9.334184512435310666e-01
4.319999999999999951e-01,2.160480000000003231e-01,5.067048211204109101e-03,5.067048211204109087e+00,4.622691390527078283e+02,-6.404920619907780832e+00,-4.622691390527078283e+02,2.666878373979066907e-01,1.052045444252130091e+00
4.339999999999999969e-01,2.170482222222225310e-01,5.336327464398243903e-03,5.336327464398244125e+00,4.889271793814732519e+02,-6.674199873101915870e+00,-4.889271793814732519e+02,2.716827261322896092e-01,1.180121086196954217e+00
4.359999999999999987e-01,2.180484444444447667e-01,5.610534411346969862e-03,5.610534411346970174e+00,5.158513816101717566e+02,-6.948406820050641919e+00,-5.158513816101717566e+02,2.765450710607866291e-01,1.317886388934213615e+00
4.380000000000000004e-01,2.190486666666669746e-01,5.889540515440288941e-03,5.889540515440288893e+00,5.431424926426403772e+02,-7.227412924143960637e+00,-5.431424926426403772e+02,2.812672635574080537e-01,1.465625723398468194e+00
4.400000000000000022e-01,2.200488888888892103e-01,6.173193946134477618e-03,6.173193946134477805e+00,5.702178089584045892e+02,-7.511066354838149550e+00,-5.702178089584045892e+02,2.858234731919813143e-01,1.623536112537419474e+00
4.420000000000000040e-01,2.210491111111114459e-01,6.461314494479011676e-03,6.461314494479011294e+00,5.971277542650522037e+02,-7.799186903182683039e+00,-5.971277542650522037e+02,2.901816800036329802e-01,1.791710108946574564e+00
4.440000000000000058e-01,2.220493333333336539e-01,6.753686275777300366e-03,6.753686275777300629e+00,6.241841331786667979e+02,-8.091558684480972374e+00,-6.241841331786667979e+02,2.943062680990600199e-01,1.970254355297459181e+00
4.460000000000000075e-01,2.230495555555558895e-01,7.050057833462953366e-03,7.050057833462953560e+00,6.516832935021501498e+02,-8.387930242166625305e+00,-6.516832935021501498e+02,2.981582197995669148e-01,2.159325244564046287e+00
4.480000000000000093e-01,2.240497777777780974e-01,7.350135230140789067e-03,7.350135230140788956e+00,6.795063915955018956e+02,-8.688007638844460701e+00,-6.795063915955018956e+02,3.017157979218070274e-01,2.359060337820289899e+00
4.500000000000000111e-01,2.250500000000003331e-01,7.653623525216754660e-03,7.653623525216755041e+00,7.075512802177532876e+02,-8.991495933920425898e+00,-7.075512802177532876e+02,3.049772604155158717e-01,2.569542927754853601e+00
4.520000000000000129e-01,2.260502222222225688e-01,7.960225296420903041e-03,7.960225296420903263e+00,7.360821833990606819e+02,-9.298097705124574119e+00,-7.360821833990606819e+02,3.079199500559663960e-01,2.790857466720870317e+00
4.540000000000000147e-01,2.270504444444447767e-01,8.269600278639823235e-03,8.269600278639822832e+00,7.652309366292338382e+02,-9.607472687343493689e+00,-7.652309366292338382e+02,3.104929918377830056e-01,3.023095517756251738e+00
4.560000000000000164e-01,2.280506666666670124e-01,8.581349276981729488e-03,8.581349276981729446e+00,7.948574141462780744e+02,-9.919221685685400303e+00,-7.948574141462780744e+02,3.126413174596294198e-01,3.266276534517402741e+00
4.580000000000000182e-01,2.290508888888892203e-01,8.895021865255731131e-03,8.895021865255731797e+00,8.243396291133070690e+02,-1.023289427395940265e+01,-8.243396291133070690e+02,3.143370203336131041e-01,3.520227683827098275e+00
4.600000000000000200e-01,2.300511111111114559e-01,9.210163022991326234e-03,9.210163022991325832e+00,8.538185717426247265e+02,-1.054803543169499669e+01,-8.538185717426247265e+02,3.156015623312304896e-01,3.784657504519524096e+00
4.620000000000000218e-01,2.310513333333336916e-01,9.526365257279236290e-03,9.526365257279236332e+00,8.835744585302041969e+02,-1.086423766598290719e+01,-8.835744585302041969e+02,3.164873643823735705e-01,4.059341982108235491e+00
4.640000000000000235e-01,2.320515555555558995e-01,9.843278412806910627e-03,9.843278412806910183e+00,9.138733972861474513e+02,-1.118115082151058104e+01,-9.138733972861474513e+02,3.170262378986512530e-01,4.344159494232174623e+00
4.660000000000000253e-01,2.330517777777781352e-01,1.016055863362671716e-02,1.016055863362671730e+01,9.446576818383520049e+02,-1.149843104233038815e+01,-9.446576818383520049e+02,3.171750027706998765e-01,4.638996566543895028e+00
4.680000000000000271e-01,2.340520000000003431e-01,1.047776938501620778e-02,1.047776938501620769e+01,9.759196740337566780e+02,-1.181564179371987855e+01,-9.759196740337566780e+02,3.168588683436377451e-01,4.943609183823924447e+00
4.700000000000000289e-01,2.350522222222225788e-01,1.079441719647770102e-02,1.079441719647770093e+01,1.007713182688944016e+03,-1.213228960518137178e+01,-1.007713182688944016e+03,3.160739542105650557e-01,5.257663448268211859e+00
4.720000000000000306e-01,2.360524444444448144e-01,1.111005777075032772e-02,1.111005777075032697e+01,1.039892691978450785e+03,-1.244793017945399782e+01,-1.039892691978450785e+03,3.148717005254306756e-01,5.580814103801443160e+00
4.740000000000000324e-01,2.370526666666670224e-01,1.142430054050657361e-02,1.142430054050657340e+01,1.072322562466428280e+03,-1.276217294921024425e+01,-1.072322562466428280e+03,3.132913044919067858e-01,5.912684559172022070e+00
4.760000000000000342e-01,2.380528888888892580e-01,1.173677962031391409e-02,1.173677962031391431e+01,1.105011845219042698e+03,-1.307465202901758516e+01,-1.105011845219042698e+03,3.113231461626098096e-01,6.252865957422489629e+00
4.780000000000000360e-01,2.390531111111114659e-01,1.204708519867453420e-02,1.204708519867453376e+01,1.138296079273803798e+03,-1.338495760737820461e+01,-1.138296079273803798e+03,3.089278844165477267e-01,6.600916303067033475e+00
4.799999999999999822e-01,2.400533333333336738e-01,1.235477269042896398e-02,1.235477269042896431e+01,1.172059735669387010e+03,-1.369264509913263517e+01,-1.172059735669387010e+03,3.061005580412752280e-01,6.956344039705177451e+00
4.819999999999999840e-01,2.410535555555559095e-01,1.265942235944954655e-02,1.265942235944954675e+01,1.206184433828301962e+03,-1.399729476815321760e+01,-1.206184433828301962e+03,3.028458547438290793e-01,7.318602784802927808e+00
4.839999999999999858e-01,2.420537777777781174e-01,1.296059899807428493e-02,1.296059899807428550e+01,1.240754678032723405e+03,-1.429847140677795636e+01,-1.240754678032723405e+03,2.991534395859529738e-01,7.687075485678669828e+00
4.859999999999999876e-01,2.430540000000003531e-01,1.325786219570571252e-02,1.325786219570571234e+01,1.275778194974195685e+03,-1.459573460440938319e+01,-1.275778194974195685e+03,2.950190369520662159e-01,8.061103205722282894e+00
4.879999999999999893e-01,2.440542222222225610e-01,1.355076819155039657e-02,1.355076819155039658e+01,1.311430536302729706e+03,-1.488864060025406744e+01,-1.311430536302729706e+03,2.903967735248658144e-01,8.439998169868569988e+00
4.899999999999999911e-01,2.450544444444447967e-01,1.383878480798812240e-02,1.383878480798812305e+01,1.347992198021574495e+03,-1.517665721669179213e+01,-1.347992198021574495e+03,2.851864382112507812e-01,8.822966384798604622e+00
4.919999999999999929e-01,2.460546666666670323e-01,1.412126781750099903e-02,1.412126781750099980e+01,1.385363082909369723e+03,-1.545914022620466888e+01,-1.385363082909369723e+03,2.793190956551807602e-01,9.209017318396711005e+00
