phase,time_s,displacement_m,displacement_mm,displacement_velocity_m_s,measured_force_n,raw_contact_force_n,sim_force_n,force_error_n,kh,kd,rigid_contact_count,pair_contact_count,active_pair_contact_count,pair_stiffness_sum,pair_depth_min_m,pair_depth_max_m,top_contact_force_n,top_solver_force_n,top_rigid_contact_count,top_pair_contact_count,top_active_pair_contact_count,top_pair_stiffness_sum,top_pair_depth_min_m,top_pair_depth_max_m,bottom_contact_force_n,bottom_solver_force_n,bottom_rigid_contact_count,bottom_pair_contact_count,bottom_active_pair_contact_count,bottom_pair_stiffness_sum,bottom_pair_depth_min_m,bottom_pair_depth_max_m,shoe_vertical_velocity_m_s,shoe_abs_vertical_velocity_m_s,shoe_angular_velocity_x_rad_s,shoe_angular_velocity_y_rad_s,shoe_angular_velocity_z_rad_s,shoe_angular_velocity_norm_rad_s,shoe_free_axis_angular_velocity_rad_s,shoe_abs_free_axis_angular_velocity_rad_s,indenter_platen_stop_active,indenter_command_z_m,indenter_applied_z_m,indenter_stop_z_m
0.294,0.147294,1.79688410754e-05,0.017968841075399998,-0.0009446227921157662,26.1024696538,0.0,0.0,-26.1024696538,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.220669456807645,0.0,28,28,26,44650.61328125,-0.006816196721047163,0.0002951440546894446,-0.04740013927221298,0.04740013927221298,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04672124058046242,0.04672124058046242,0.0001
0.296,0.148296,1.70291451914e-05,0.0170291451914,-0.0009333474111776537,26.079754727,0.0,0.0,-26.079754727,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.250163501490256,0.0,28,28,27,24895.8125,-0.00682150200009346,0.0002944780426332727,-0.04095766693353653,0.04095766693353653,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04672218027634641,0.04672218027634641,0.0001
0.298,0.149298,1.60984128634e-05,0.0160984128634,-0.0009261174049900282,26.0613422569,0.0,0.0,-26.0613422569,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.22393590563708,0.0,28,28,26,44651.0234375,-0.006816576002165675,0.00029623351292684674,-0.033741265535354614,0.033741265535354614,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04672311100867441,0.04672311100867441,0.0001
0.3,0.1503,1.51732059118e-05,0.015173205911799999,-0.0009203392956586808,26.0341920361,0.0,0.0,-26.0341920361,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.18331728379652,0.0,28,28,26,44650.1953125,-0.006809148238971829,0.0002976950636366382,-0.036774538457393646,0.036774538457393646,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046724036215626014,0.046724036215626014,0.0001
0.302,0.151302,1.42540529149e-05,0.014254052914900001,-0.0009151140235029911,25.9920835129,0.0,0.0,-25.9920835129,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.160379959872795,0.0,27,27,26,24669.275390625,-0.006804951233789325,0.00029843377706129104,-0.03967690095305443,0.03967690095305443,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046724955368622915,0.046724955368622915,0.0001
0.304,0.152304,1.33393174087e-05,0.013339317408699999,-0.0009135234122255457,25.9674174642,0.0,0.0,-25.9674174642,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.15397054358754,0.0,27,27,26,24648.109375,-0.0068038038443773985,0.000298484941595234,-0.04250315576791763,0.04250315576791763,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04672587010412912,0.04672587010412912,0.0001
0.306,0.153306,1.24233519968e-05,0.0124233519968,-0.0009173426795409155,25.9714535405,0.0,0.0,-25.9714535405,2000000.0,250.0,26,0,0,0.0,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,0.0,23.163561553774763,0.0,26,26,25,24679.69140625,-0.006805613404139876,0.0002978679694933817,-0.04527192562818527,0.04527192562818527,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04672678606954102,0.04672678606954102,0.0001
0.308,0.154308,1.15009626789e-05,0.0115009626789,-0.0009231839623752465,25.9742878281,0.0,0.0,-25.9742878281,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.18862610856239,0.0,27,27,25,44679.25,-0.006810279097408056,0.0002966039610328153,-0.04799741879105568,0.04799741879105568,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046727708458858916,0.046727708458858916,0.0001
0.31,0.15531,1.05732913362e-05,0.0105732913362,-0.0009256016800049871,25.9366370728,0.0,0.0,-25.9366370728,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.22897676607921,0.0,28,28,26,44670.26171875,-0.006817735964432359,0.0002947071334347129,-0.050690650939941406,0.050690650939941406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04672863613020162,0.04672863613020162,0.0001
0.312,0.156312,9.64605691217e-06,0.00964605691217,-0.0009225917049900181,25.9008351037,0.0,0.0,-25.9008351037,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.248151047834323,0.0,28,28,27,24895.7890625,-0.006821107817813754,0.00029475876362994313,-0.04090801253914833,0.04090801253914833,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046729563364625644,0.046729563364625644,0.0001
0.314,0.157314,8.7244175594e-06,0.0087244175594,-0.0009150787429740496,25.8828390276,0.0,0.0,-25.8828390276,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.209095785773393,0.0,28,28,26,44650.421875,-0.006813857471570373,0.0002968396438518539,-0.036054402589797974,0.036054402589797974,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04673048500397842,0.04673048500397842,0.0001
0.316,0.158316,7.81223911125e-06,0.00781223911125,-0.0009051969406936224,25.8753680157,0.0,0.0,-25.8753680157,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.16960882527402,0.0,27,27,26,24648.8125,-0.0068066243547946215,0.00029825819365214556,-0.03911714628338814,0.03911714628338814,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04673139718242657,0.04673139718242657,0.0001
0.318,0.159318,6.91040289025e-06,0.00691040289025,-0.0008965472702495104,25.8878785786,0.0,0.0,-25.8878785786,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.147693265548696,0.0,27,27,26,24668.783203125,-0.006802604533731937,0.00029895677289459854,-0.04206126183271408,0.04206126183271408,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04673229901864757,0.04673229901864757,0.0001
0.32,0.16032,6.01555838167e-06,0.00601555838167,-0.0008922941339371228,25.8991773803,0.0,0.0,-25.8991773803,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.142409124533327,0.0,27,27,26,24668.53515625,-0.006801661103963852,0.0002989615313708782,-0.044921547174453735,0.044921547174453735,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04673319386315614,0.04673319386315614,0.0001
0.322,0.161322,5.12224544584e-06,0.00512224544584,-0.000892290454990017,25.8849335326,0.0,0.0,-25.8849335326,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.15293766291907,0.0,27,27,26,24648.873046875,-0.0068036525044590235,0.0002983038575621322,-0.04771832749247551,0.04771832749247551,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046734087176091975,0.046734087176091975,0.0001
0.324,0.162324,4.22740830987e-06,0.0042274083098700005,-0.0008917099459381213,25.8293405114,0.0,0.0,-25.8293405114,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.178816404322184,0.0,28,28,26,44648.9765625,-0.006808476988226175,0.0002970051864394918,-0.050467051565647125,0.050467051565647125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04673498201322795,0.04673498201322795,0.0001
0.326,0.163326,3.33525871418e-06,0.00333525871418,-0.0008814358498403167,25.7672955919,0.0,0.0,-25.7672955919,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.219866054327266,0.0,28,28,26,44669.90625,-0.006816070294007659,0.0002950786583824083,-0.05317994952201843,0.05317994952201843,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04673587416282363,0.04673587416282363,0.0001
0.328,0.164328,2.46101086679e-06,0.00246101086679,-0.000848303239351295,25.6786156331,0.0,0.0,-25.6786156331,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.25539135424111,0.0,28,28,27,24895.9765625,-0.006822458701208234,0.00029421567160170525,-0.04603973403573036,0.04603973403573036,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04673674841067103,0.04673674841067103,0.0001
0.33,0.16533,1.63525902252e-06,0.00163525902252,-0.0007759847003168641,25.5399697197,0.0,0.0,-25.5399697197,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.22759145083988,0.0,27,27,26,24908.63671875,-0.006817260757088661,0.000296272337436676,-0.03604651615023613,0.03604651615023613,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0467375741625153,0.0467375741625153,0.0001
0.332,0.166332,9.05937527355e-07,0.000905937527355,-0.0006474742162849282,25.3392919704,0.0,0.0,-25.3392919704,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.16467423124294,0.0,27,27,26,24649.544921875,-0.006805645767599344,0.00029879610519856215,-0.037715982645750046,0.037715982645750046,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04673830348401046,0.04673830348401046,0.0001
0.334,0.167334,3.37720693085e-07,0.000337720693085,-0.00044681154134535795,25.0943085545,0.0,0.0,-25.0943085545,2000000.0,250.0,26,0,0,0.0,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,0.0,23.119380416842752,0.0,26,26,25,24678.171875,-0.006797300186008215,0.00030046321626286954,-0.04087178781628609,0.04087178781628609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04673887170084473,0.04673887170084473,0.0001
0.336,0.168336,1.05271984989e-08,1.05271984989e-05,-0.00016852329994261224,24.8599423742,0.0,0.0,-24.8599423742,2000000.0,250.0,26,0,0,0.0,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,0.0,23.092033368769933,0.0,26,26,25,24677.080078125,-0.006792260566726327,0.00030138973670545965,-0.043895624577999115,0.043895624577999115,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046739198894339314,0.046739198894339314,0.0001
0.338,0.169338,0.0,0.0,0.00016626480991022648,24.7607031543,0.0,0.0,-24.7607031543,2000000.0,250.0,26,0,0,0.0,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,0.0,23.081393260915796,0.0,26,26,25,24676.623046875,-0.006790325278416276,0.00030161882750689983,-0.046818606555461884,0.046818606555461884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046739209421537815,0.046739209421537815,0.0001
0.34,0.17034,3.43721877559e-07,0.00034372187755900003,0.0005314746275898188,24.797127852,0.0,0.0,-24.797127852,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.086832170337562,0.0,27,27,26,24624.875,-0.006791366031393409,0.0003011769731529057,-0.049664899706840515,0.049664899706840515,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04673886569966026,0.04673886569966026,0.0001
0.342,0.171342,1.06507515369e-06,0.00106507515369,0.0009587416328697576,24.669868416,0.0,0.0,-24.669868416,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.10757158958023,0.0,27,27,26,24667.125,-0.006795253371819854,0.0003000920405611396,-0.05245281010866165,0.05245281010866165,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046738144346384125,0.046738144346384125,0.0001
0.344,0.172344,2.26504010983e-06,0.00226504010983,0.0015509833841267418,24.1803068385,0.0,0.0,-24.1803068385,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.14321469191207,0.0,27,27,26,24647.57421875,-0.006801901618018746,0.0002983820886583999,-0.05519697070121765,0.05519697070121765,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04673694438142798,0.04673694438142798,0.0001
0.346,0.173346,4.17324585548e-06,0.00417324585548,0.002420059747919154,23.4306321166,0.0,0.0,-23.4306321166,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.19348156658294,0.0,28,28,26,44649.484375,-0.006811238592490554,0.00029606262978632003,-0.057908449321985245,0.057908449321985245,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04673503617568234,0.04673503617568234,0.0001
0.348,0.174348,7.11483984466e-06,0.0071148398446599995,0.0036309855370359172,22.6836341535,0.0,0.0,-22.6836341535,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.24951272553119,0.0,28,28,27,24894.09765625,-0.006821429822593927,0.00029412518779281527,-0.05333080142736435,0.05333080142736435,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046732094581693154,0.046732094581693154,0.0001
0.35,0.17535,1.14497408717e-05,0.0114497408717,0.005202785579760463,22.0391010006,0.0,0.0,-22.0391010006,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.247982775386948,0.0,27,27,26,24909.216796875,-0.006821048678830266,0.00029501582321245223,-0.04354441910982132,0.04354441910982132,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046727759680666114,0.046727759680666114,0.0001
0.352,0.176352,1.75412221465e-05,0.017541222146500002,0.007137385935828322,21.4436688208,0.0,0.0,-21.4436688208,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.2023592241558,0.0,27,27,25,44680.01171875,-0.006812633480876684,0.0002970574569189921,-0.0422339141368866,0.0422339141368866,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04672166819939132,0.04672166819939132,0.0001
0.354,0.177354,2.57530622871e-05,0.0257530622871,0.009430295004890355,20.8940780424,0.0,0.0,-20.8940780424,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.166741143604934,0.0,27,27,26,24648.697265625,-0.006806092103943229,0.0002983447629958391,-0.04513469710946083,0.04513469710946083,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04671345635925071,0.04671345635925071,0.0001
0.356,0.178356,3.64395333363e-05,0.0364395333363,0.012071764623902288,20.4512106498,0.0,0.0,-20.4512106498,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.146747373292417,0.0,27,27,26,24668.744140625,-0.006802431773394346,0.00029898206412326545,-0.047964464873075485,0.047964464873075485,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04670276988820152,0.04670276988820152,0.0001
0.358,0.179358,4.99448785934e-05,0.0499448785934,0.015059070921257443,20.1770370183,0.0,0.0,-20.1770370183,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.141834049815373,0.0,27,27,26,24668.515625,-0.0068015530705451965,0.0002989904605783522,-0.05074017867445946,0.05074017867445946,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04668926454294441,0.04668926454294441,0.0001
0.36,0.18036,6.66179114625e-05,0.0666179114625,0.01839623372654685,20.0906924431,0.0,0.0,-20.0906924431,2000000.0,250.0,26,0,0,0.0,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,0.0,23.151535446146053,0.0,26,26,25,24679.232421875,-0.006803384283557534,0.00029838526097591966,-0.053474776446819305,0.053474776446819305,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046672591510075315,0.046672591510075315,0.0001
0.362,0.181362,8.68109309814e-05,0.0868109309814,0.02207997586501989,20.1830602272,0.0,0.0,-20.1830602272,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.17533127687648,0.0,27,27,26,24648.84765625,-0.006807825528085232,0.00029718794394284487,-0.05617847293615341,0.05617847293615341,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04665239849055641,0.04665239849055641,0.0001
0.364,0.182364,0.000110866183096,0.11086618309599999,0.02609897588403185,20.4777537574,0.0,0.0,-20.4777537574,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.213276725575636,0.0,28,28,26,44651.109375,-0.006814852822571993,0.00029540335526689887,-0.0588592104613781,0.0588592104613781,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04662834323844182,0.04662834323844182,0.0001
0.366,0.183366,0.000139113278653,0.139113278653,0.030445786178642617,20.9784612816,0.0,0.0,-20.9784612816,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.244004606849924,0.0,28,28,27,24893.998046875,-0.006820369279012084,0.00029478005308192223,-0.05106937140226364,0.05106937140226364,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046600096142884816,0.046600096142884816,0.0001
0.368,0.184368,0.000171879538598,0.17187953859799998,0.03512208665918155,21.6965244778,0.0,0.0,-21.6965244778,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.217255924326857,0.0,27,27,25,44680.58203125,-0.006815383210778236,0.0002963305450975895,-0.04610595479607582,0.04610595479607582,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046567329882939816,0.046567329882939816,0.0001
0.37,0.18537,0.000209497940318,0.209497940318,0.040132545938123654,22.6558416111,0.0,0.0,-22.6558416111,2000000.0,250.0,28,0,0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,0.0,23.18864161393559,0.0,28,28,26,44649.52734375,-0.006810157094150782,0.0002973299124278128,-0.048919450491666794,0.048919450491666794,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046529711481219815,0.046529711481219815,0.0001
0.372,0.186372,0.000252305160658,0.252305160658,0.04547449023453079,23.9356496517,0.0,0.0,-23.9356496517,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.17484184169451,0.0,27,27,26,24669.810546875,-0.006807647878304124,0.00029771518893539906,-0.05168265476822853,0.05168265476822853,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04648690426087981,0.04648690426087981,0.0001
0.374,0.187374,0.000300628818748,0.300628818748,0.05113352568662741,25.6184772645,0.0,0.0,-25.6184772645,2000000.0,250.0,27,0,0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,0.0,23.175428490604254,0.0,27,27,26,24669.79296875,-0.006807782920077443,0.0002975009992951527,-0.05440768599510193,0.05440768599510193,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04643858060278982,0.04643858060278982,0.0001
0.376,0.188376,0.000354776746134,0.354776746134,0.05708897411177699,27.7246822172,0.0,0.0,-27.7246822172,2000000.0,250.0,32,4,0,80000.0,6.250655887417474e-05,0.0004343694286699229,0.0,0.0,32,4,0,80000.0,6.250655887417474e-05,0.0004343694286699229,23.189916054966638,0.0,32,28,26,44649.4453125,-0.006810496794059873,0.0002967022592201829,-0.05710388347506523,0.05710388347506523,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04638443267540381,0.04638443267540381,0.0001
0.378,0.189378,0.000415035122868,0.41503512286800004,0.063322440306387,30.2716202409,7.207798529515847e-05,7.207798529515847e-05,-30.271548162914705,2000000.0,250.0,33,5,3,40005.625,-2.0449483821627368e-05,0.00039133704000964,7.207798529515847e-05,0.0,33,5,3,40005.625,-2.0449483821627368e-05,0.00039133704000964,23.218153559595226,0.0,33,28,26,44650.5234375,-0.0068157261703163385,0.00029533183260355145,-0.05977864935994148,0.05977864935994148,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046324174298669814,0.046324174298669814,0.0001
0.38,0.19038,0.000481674916508,0.481674916508,0.06982185547504963,33.3056940814,0.0006669010881512351,0.0006669010881512351,-33.305027180311846,2000000.0,250.0,36,8,7,20012.6171875,-8.182258497780454e-05,0.00033925120272328135,0.0006669010881512351,0.0,36,8,7,20012.6171875,-8.182258497780454e-05,0.00033925120272328135,23.239020587805722,0.0,36,28,27,24920.478515625,-0.0068194379564374685,0.00029511221509892493,-0.052055276930332184,0.052055276930332184,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04625753450502981,0.04625753450502981,0.0001
0.382,0.191382,0.00055495812124,0.55495812124,0.07658427783982014,36.8619697735,0.002555813363831845,0.002555813363831845,-36.859413960136166,2000000.0,250.0,35,7,6,20020.6484375,-0.00015874365564804566,0.00028515184255174103,0.002555813363831845,0.0,35,7,6,20020.6484375,-0.00015874365564804566,0.00028515184255174103,23.209410637707123,0.0,35,28,26,44650.3828125,-0.0068139624781906605,0.00029656988044735044,-0.04981406405568123,0.04981406405568123,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04618425130029782,0.04618425130029782,0.0001
0.384,0.192384,0.000635149809299,0.635149809299,0.08361599169610762,41.004417975,0.005255668096467921,0.005255668096467921,-40.999162306903536,2000000.0,250.0,37,9,8,20030.787109375,-0.00029156707647724767,0.0001717161890425617,0.005255668096467921,0.0,37,9,8,20030.787109375,-0.00029156707647724767,0.0001717161890425617,23.18739443304735,0.0,37,28,26,44650.2890625,-0.006809946848079562,0.00029729238303843886,-0.0526680126786232,0.0526680126786232,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04610405961223882,0.04610405961223882,0.0001
0.386,0.193386,0.000722524568599,0.722524568599,0.09091654186776421,45.8034596516,0.0092940408530252,0.0092940408530252,-45.79416561074697,2000000.0,250.0,36,9,8,20038.859375,-0.00034717810941461286,5.130343639681099e-05,0.0092940408530252,0.0,36,9,8,20038.859375,-0.00034717810941461286,5.130343639681099e-05,23.18024123223469,0.0,36,27,25,44679.0234375,-0.006808659061789513,0.0002973987575387582,-0.055463023483753204,0.055463023483753204,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04601668485293881,0.04601668485293881,0.0001
0.388,0.194388,0.000817346559202,0.817346559202,0.09846645243263441,51.2958317317,0.015453182054296778,0.015453182054296778,-51.280378549645704,2000000.0,250.0,36,9,9,53.27986526489258,-0.00040550204861730665,-2.502817310603457e-05,0.015453182054296778,0.0,36,9,9,53.27986526489258,-0.00040550204861730665,-2.502817310603457e-05,23.187338991277738,0.0,36,27,25,44679.2578125,-0.006810000399127603,0.00029691040981560946,-0.05821311101317406,0.05821311101317406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.045921862862335815,0.045921862862335815,0.0001
0.39,0.19539,0.000919851339274,0.919851339274,0.10623625422554861,57.5696809013,0.02579825730049079,0.02579825730049079,-57.54388264399951,2000000.0,250.0,38,10,9,20071.625,-0.00047310016826471873,0.0003586035513015451,0.02579825730049079,0.0,38,10,9,20071.625,-0.00047310016826471873,0.0003586035513015451,23.208268524859378,0.0,38,28,26,44650.96875,-0.006813891464844346,0.00029584422009065747,-0.0609293170273304,0.0609293170273304,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04581935808226382,0.04581935808226382,0.0001
0.392,0.196392,0.00103024401267,1.03024401267,0.1142015265199614,64.6720813306,0.037588431280702495,0.037588431280702495,-64.6344928993193,2000000.0,250.0,40,12,10,40098.79296875,-0.0005559832781244292,0.00038209585362852794,0.037588431280702495,0.0,40,12,10,40098.79296875,-0.0005559832781244292,0.00038209585362852794,23.241277414211584,0.0,40,28,27,24920.458984375,-0.006819906644523144,0.0002945819142041728,-0.059873126447200775,0.059873126447200775,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04570896540886782,0.04570896540886782,0.0001
0.394,0.197394,0.00114871119842,1.14871119842,0.12234646924151804,72.6552183158,0.05519807070213461,0.05519807070213461,-72.60002024509787,2000000.0,250.0,41,13,12,20128.62890625,-0.0006534606970029569,0.00040300571328437396,0.05519807070213461,0.0,41,13,12,20128.62890625,-0.0006534606970029569,0.00040300571328437396,23.227480084058506,0.0,41,28,27,24893.587890625,-0.006817251676693559,0.0002961459831567481,-0.04847352206707001,0.04847352206707001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.045590498223117816,0.045590498223117816,0.0001
0.396,0.198396,0.00127542633703,1.2754263370299999,0.1306527110129737,81.6272319773,0.0795954050424842,0.0795954050424842,-81.54763657225752,2000000.0,250.0,41,13,12,20145.974609375,-0.000762690306242382,0.00025477623370816216,0.0795954050424842,0.0,41,13,12,20145.974609375,-0.000762690306242382,0.00025477623370816216,23.173995788912798,0.0,41,28,26,44669.8984375,-0.006807395024225116,0.00029828415426891297,-0.05005728080868721,0.05005728080868721,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04546378308450782,0.04546378308450782,0.0001
0.398,0.199398,0.00141053923129,1.41053923129,0.1390879527544906,91.7291927698,0.11037658182482529,0.11037658182482529,-91.61881618797517,2000000.0,250.0,40,13,12,20187.00390625,-0.0008780670051725045,0.000233510707603371,0.11037658182482529,0.0,40,13,12,20187.00390625,-0.0008780670051725045,0.000233510707603371,23.13654742450529,0.0,40,27,26,24648.39453125,-0.006800500676035881,0.00029964193527121097,-0.05314801260828972,0.05314801260828972,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04532867019024781,0.04532867019024781,0.0001
0.4,0.2004,0.00155415859435,1.5541585943499998,0.14759671002494967,103.097457039,0.15057262923926718,0.15057262923926718,-102.94688440976074,2000000.0,250.0,41,14,13,20244.728515625,-0.001000265621821983,0.0002125865163864621,0.15057262923926718,0.0,41,14,13,20244.728515625,-0.001000265621821983,0.0002125865163864621,23.115306778907136,0.0,41,27,26,24648.09375,-0.006796597735956311,0.0003003293095389381,-0.05612482875585556,0.05612482875585556,0.0,0.0,0.0,0.0,0.0,0.0,0,0.045185050827187816,0.045185050827187816,0.0001
0.402,0.201402,0.00170632303818,1.70632303818,0.1561122571457082,115.807878254,0.1998717306380659,0.1998717306380659,-115.60800652336194,2000000.0,250.0,41,14,13,20278.072265625,-0.0011297144493379666,9.624325444501094e-05,0.1998717306380659,0.0,41,14,13,20278.072265625,-0.0011297144493379666,9.624325444501094e-05,23.1094048583796,0.0,41,27,26,24667.275390625,-0.006795531138777733,0.0003003790625371039,-0.05901448056101799,0.05901448056101799,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04503288638335781,0.04503288638335781,0.0001
0.404,0.202404,0.00186700755767,1.86700755767,0.1645925118712569,129.801679739,0.2625201022463581,0.2625201022463581,-129.53915963675365,2000000.0,250.0,42,15,15,351.0031433105469,-0.0012687905645799719,-4.29024872110224e-05,0.2625201022463581,0.0,42,15,15,351.0031433105469,-0.0012687905645799719,-4.29024872110224e-05,23.117995812514437,0.0,42,27,26,24667.556640625,-0.006797163048759103,0.0002998208365170285,-0.06183774396777153,0.06183774396777153,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04487220186386782,0.04487220186386782,0.0001
