phase,time_s,displacement_m,displacement_mm,force_n,position_mm_raw,force_n_raw,velocity_m_s,cycle_energy_j
0.706,0.353706,0.00385673403799,3.85673403799,86.3840595368,9.03882847432,-86.3840595368,0.191602256425,1.2983841378
0.708,0.354708,0.00367717830748,3.67717830748,82.1973842598,9.21838420483,-82.1973842598,0.185402048725,1.28324347678
0.71,0.35571,0.00350385660156,3.50385660156,78.3349000733,9.39170591075,-78.3349000733,0.179179273841,1.2693263125
0.712,0.356712,0.00333671633094,3.33671633094,74.8232018083,9.55884618137,-74.8232018083,0.172970298238,1.25652211604
0.714,0.357714,0.00317567134131,3.17567134131,71.6177480775,9.719891171,-71.6177480775,0.166811387024,1.24472608286
0.716,0.358716,0.00302060929577,3.02060929577,68.6243195879,9.87495321654,-68.6243195879,0.160736373616,1.23384911866
0.718,0.359718,0.00287139430881,2.87139430881,65.8137662494,10.0241682035,-65.8137662494,0.154772774374,1.22381550753
0.72,0.36072,0.00272787813724,2.72787813724,63.2029713875,10.1676843751,-63.2029713875,0.148941515502,1.21455432986
0.722,0.361722,0.00258988820831,2.58988820831,60.7840827545,10.305674304,-60.7840827545,0.143261850575,1.20599700587
0.724,0.362724,0.00245720038837,2.45720038837,58.5094563679,10.4383621239,-58.5094563679,0.137762649188,1.19808007155
0.726,0.363726,0.00232955621804,2.32955621804,56.3132386553,10.5660062943,-56.3132386553,0.13248211732,1.19074954233
0.728,0.364728,0.00220671861327,2.20671861327,54.1760643703,10.688843899,-54.1760643703,0.127442967215,1.18396128498
0.73,0.36573,0.00208851043068,2.08851043068,52.0803040191,10.8070520816,-52.0803040191,0.122628840149,1.17767908486
0.732,0.366732,0.00197478838554,1.97478838554,50.0309560981,10.9207741268,-50.0309560981,0.117999147993,1.17187103001
0.734,0.367734,0.0018654098271,1.8654098271,48.0515073806,11.0301526852,-48.0515073806,0.113522267317,1.16650519447
0.736,0.368736,0.00176024375658,1.76024375658,46.1434147769,11.1353187557,-46.1434147769,0.109184422345,1.16155048671
0.738,0.369738,0.00165918609494,1.65918609494,44.3157215944,11.2363764174,-44.3157215944,0.104972717257,1.15697815234
0.74,0.37074,0.00156217317097,1.56217317097,42.5853555938,11.3333893413,-42.5853555938,0.100860755171,1.15276145411
0.742,0.371742,0.00146916907279,1.46916907279,40.9572613404,11.4263934395,-40.9572613404,0.0968160054618,1.14887521652
0.744,0.372744,0.00138013382425,1.38013382425,39.4052738061,11.5154286881,-39.4052738061,0.0928165280737,1.1452964177
0.746,0.373746,0.001295007895,1.295007895,37.9587711355,11.6005546173,-37.9587711355,0.0888615773829,1.14200242392
0.748,0.374748,0.00121371675913,1.21371675913,36.5928460386,11.6818457532,-36.5928460386,0.0849647311293,1.13897117509
0.75,0.37575,0.00113617091942,1.13617091942,35.2925403021,11.7593915929,-35.2925403021,0.0811423153702,1.13618299587
0.752,0.376752,0.00106224740511,1.06224740511,34.0506096501,11.8333151072,-34.0506096501,0.0774148186099,1.13361906593
0.754,0.377754,0.000991796966628,0.991796966628,32.865531635,11.9037655457,-32.865531635,0.0738079843008,1.13126112508
0.756,0.378756,0.000924669699957,0.924669699957,31.7472009276,11.9708928124,-31.7472009276,0.0703425228563,1.12909175848
0.758,0.379758,0.000860737827434,0.860737827434,30.6751732973,12.0348246849,-30.6751732973,0.0670198613273,1.12709570164
0.76,0.38076,0.000799904907426,0.799904907426,29.6503099378,12.0956576049,-29.6503099378,0.0638219028448,1.12526019586
0.762,0.381762,0.000742097328115,0.742097328115,28.6393413553,12.1534651842,-28.6393413553,0.0607226419369,1.12357481773
0.764,0.382764,0.000687257423741,0.687257423741,27.6674976239,12.2083050886,-27.6674976239,0.0576988198795,1.12203033196
0.766,0.383766,0.000635336870955,0.635336870955,26.7928959044,12.2602256414,-26.7928959044,0.054734469756,1.12061602902
0.768,0.384768,0.000586285344668,0.586285344668,26.0744750861,12.3092771676,-26.0744750861,0.0518217107569,1.11931900683
0.77,0.38577,0.000540043809426,0.540043809426,25.4794719366,12.3555187029,-25.4794719366,0.0489611843442,1.11812671054
0.772,0.386772,0.000496523253979,0.496523253979,24.960678308,12.3990392583,-24.960678308,0.0461659815171,1.11702884793
0.774,0.387774,0.000455595165177,0.455595165177,24.5175058642,12.4399673471,-24.5175058642,0.0434625505815,1.11601610906
0.776,0.388776,0.000417106737662,0.417106737662,24.1565462636,12.4784557746,-24.1565462636,0.0408829488074,1.11507925489
0.778,0.389778,0.000380899894837,0.380899894837,23.8333908017,12.5146626175,-23.8333908017,0.0384502482837,1.1142103452
0.78,0.39078,0.000346816252443,0.346816252443,23.5247772106,12.5487462599,-23.5247772106,0.0361738576063,1.11340316241
0.782,0.391782,0.000314702015807,0.314702015807,23.2276430871,12.5808604965,-23.2276430871,0.0340540692083,1.11265235218
0.784,0.392784,0.000284426105728,0.284426105728,22.8896857347,12.6111364066,-22.8896857347,0.0320823217686,1.11195413033
0.786,0.393786,0.000255892125613,0.255892125613,22.4803294075,12.6396703867,-22.4803294075,0.030237744194,1.111306725
0.788,0.394788,0.000229039403458,0.229039403458,22.0264966703,12.6665231089,-22.0264966703,0.0284889456618,1.11070903622
0.79,0.39579,0.000203842778458,0.203842778458,21.5664633975,12.6917197339,-21.5664633975,0.0268006348503,1.1101597083
0.792,0.396792,0.000180306656842,0.180306656842,21.1158337287,12.7152558555,-21.1158337287,0.0251390923628,1.1096572883
0.794,0.397794,0.00015844866198,0.15844866198,20.7100063647,12.7371138503,-20.7100063647,0.0234779447411,1.1092000486
0.796,0.398796,0.000138270177336,0.138270177336,20.4061238692,12.757292335,-20.4061238692,0.0218079796863,1.10878511868
0.798,0.399798,0.00011975611148,0.11975611148,20.2354802314,12.7758064008,-20.2354802314,0.0201367286211,1.10840884005
0.8,0.4008,0.000102881727109,0.102881727109,20.1452184794,12.7926807852,-20.1452184794,0.0184785575408,1.10806811504
0.802,0.401802,8.76096934039e-05,0.0876096934039,20.1009603664,12.8079528189,-20.1009603664,0.0168459999928,1.10776078529
0.804,0.402804,7.38815838241e-05,0.0738815838241,20.1020987254,12.8216809285,-20.1020987254,0.0152532889377,1.10748483105
0.806,0.403806,6.16179581053e-05,0.0616179581053,20.1534350104,12.8339445542,-20.1534350104,0.0137189291064,1.10723800417
0.808,0.404808,5.07195470714e-05,0.0507195470714,20.237024281,12.8448429652,-20.237024281,0.0122635738841,1.10701792847
0.81,0.40581,4.10802386973e-05,0.0410802386973,20.3433499344,12.8544822736,-20.3433499344,0.0109034665382,1.10682236831
0.812,0.406812,3.2608276397e-05,0.032608276397,20.4493520672,12.8629542359,-20.4493520672,0.00964294253878,1.1066495938
0.814,0.407814,2.52280864832e-05,0.0252280864832,20.5179594061,12.8703344258,-20.5179594061,0.00847341740714,1.10649844067
0.816,0.408816,1.88697601502e-05,0.0188697601502,20.5462841633,12.8766927522,-20.5462841633,0.00738240959764,1.10636790826
0.818,0.409818,1.3477108083e-05,0.013477108083,20.5794325971,12.8820854042,-20.5794325971,0.00635872138372,1.10625703604
