phase,time_s,displacement_m,displacement_mm,force_n,position_mm_raw,force_n_raw,velocity_m_s,cycle_energy_j
4.939999999999999947e-01,2.470000000000001084e-01,1.000025950533707172e-02,1.000025950533707153e+01,3.044186945468148906e+02,2.888888758499180032e+00,-3.044186945468148906e+02,4.354052555520304679e-01,1.463460357656647393e+00
4.959999999999999964e-01,2.480000000000001092e-01,1.043861658378045926e-02,1.043861658378046009e+01,3.205326767140693960e+02,2.450531680055792805e+00,-3.205326767140693960e+02,4.409446871609690177e-01,1.600436286923859974e+00
4.979999999999999982e-01,2.490000000000001101e-01,1.088214887965901004e-02,1.088214887965900957e+01,3.377513081848331353e+02,2.006999384177240664e+00,-3.377513081848331353e+02,4.457694053098348874e-01,1.746421404156499602e+00
5.000000000000000000e-01,2.500000000000001110e-01,1.133015539440013035e-02,1.133015539440012986e+01,3.546908979267181508e+02,1.558992869436122142e+00,-3.546908979267181508e+02,4.499083037689128872e-01,1.901530740625218430e+00
5.020000000000000018e-01,2.510000000000001119e-01,1.178196548719683684e-02,1.178196548719683712e+01,3.715112728433961138e+02,1.107182776639414001e+00,-3.715112728433961138e+02,4.533522373669853778e-01,2.065583489218957958e+00
5.040000000000000036e-01,2.520000000000001128e-01,1.223685986913410247e-02,1.223685986913410240e+01,3.891113852322544062e+02,6.522883947021487216e-01,-3.891113852322544062e+02,4.560808901176853780e-01,2.238584975799128074e+00
5.060000000000000053e-01,2.530000000000001137e-01,1.269412726743220782e-02,1.269412726743220787e+01,4.077802951515644168e+02,1.950209964040434396e-01,-4.077802951515644168e+02,4.581377259678589553e-01,2.420781268593449553e+00
5.080000000000000071e-01,2.540000000000001146e-01,1.315313532106982160e-02,1.315313532106982208e+01,4.282408110574234001e+02,-2.639870572335716314e-01,-4.282408110574234001e+02,4.594931615450281726e-01,2.612651480406760207e+00
5.100000000000000089e-01,2.550000000000001155e-01,1.361311359052226611e-02,1.361311359052226599e+01,4.503465186969663137e+02,-7.239653266860152092e-01,-4.503465186969663137e+02,4.599032280669579364e-01,2.814717021198264835e+00
5.120000000000000107e-01,2.560000000000001164e-01,1.407294177720373740e-02,1.407294177720373796e+01,4.718740666785495250e+02,-1.183793513367485950e+00,-4.718740666785495250e+02,4.590814679913757246e-01,3.026748534934800894e+00
5.140000000000000124e-01,2.570000000000001172e-01,1.453127652650501762e-02,1.453127652650501744e+01,4.930795418277260183e+02,-1.642128262668766991e+00,-4.930795418277260183e+02,4.569453661015412393e-01,3.247884459082913455e+00
5.160000000000000142e-01,2.580000000000001181e-01,1.498683250940682082e-02,1.498683250940682044e+01,5.151241637409560781e+02,-2.097684245570570205e+00,-5.151241637409560781e+02,4.536748078573671350e-01,3.477531146886589930e+00
5.180000000000000160e-01,2.590000000000001190e-01,1.543862614221975377e-02,1.543862614221975349e+01,5.384040890056169246e+02,-2.549477878383502372e+00,-5.384040890056169246e+02,4.495589911002939587e-01,3.715519873335577650e+00
5.200000000000000178e-01,2.600000000000001199e-01,1.588595049160741041e-02,1.588595049160741013e+01,5.625973417264950740e+02,-2.996802227771157234e+00,-5.625973417264950740e+02,4.447548586608691679e-01,3.961772252561382768e+00
