phase,time_s,displacement_m,displacement_mm,force_n,position_mm_raw,force_n_raw,velocity_m_s,cycle_energy_j
0.266,0.133266,3.19509944549e-05,0.0319509944549,26.399874156,-1.36976981947,-26.399874156,0.00105031163906,-0.00623486732765
0.268,0.134268,3.09142591725e-05,0.0309142591725,26.3660515542,-1.36873308419,-26.3660515542,0.00104273296832,-0.00626222154362
0.27,0.13527,2.9885513468e-05,0.029885513468,26.3463085769,-1.36770433848,-26.3463085769,0.00103477632462,-0.00628933715282
0.272,0.136272,2.88603586751e-05,0.0288603586751,26.3111733252,-1.36667918369,-26.3111733252,0.00102799193528,-0.00631632732592
0.274,0.137274,2.78344443182e-05,0.0278344443182,26.2530645373,-1.36565326933,-26.2530645373,0.00102440492659,-0.00634328766072
0.276,0.138276,2.68091908917e-05,0.0268091908917,26.1968944835,-1.36462801591,-26.1968944835,0.00102344244768,-0.00637017239561
0.278,0.139278,2.57922525237e-05,0.0257922525237,26.1589336901,-1.36361107754,-26.1589336901,0.00102090872392,-0.00639679117256
0.28,0.14028,2.47889971569e-05,0.0247889971569,26.1458657059,-1.36260782217,-26.1458657059,0.00101327663024,-0.00642302625852
0.282,0.141282,2.37966895476e-05,0.0237966895476,26.1427195854,-1.36161551456,-26.1427195854,0.00100203862848,-0.00644896765789
0.284,0.142284,2.28108867447e-05,0.0228108867447,26.1343749186,-1.36062971176,-26.1343749186,0.000991632146107,-0.00647473375384
0.286,0.143286,2.18310997416e-05,0.0218310997416,26.1148690027,-1.35964992476,-26.1148690027,0.000983965236538,-0.00650032902748
0.288,0.144288,2.08569795163e-05,0.0208569795163,26.1054836103,-1.35867580453,-26.1054836103,0.000977920631762,-0.00652576161023
0.29,0.14529,1.9886903638e-05,0.019886903638,26.1029839677,-1.35770572865,-26.1029839677,0.000972648139805,-0.00655108266244
0.292,0.146292,1.89221692668e-05,0.0189221692668,26.1139896596,-1.35674099428,-26.1139896596,0.000967740090994,-0.0065762701594
0.294,0.147294,1.79688410754e-05,0.0179688410754,26.1024696538,-1.35578766609,-26.1024696538,0.000960975405957,-0.00660116200572
0.296,0.148296,1.70291451914e-05,0.0170291451914,26.079754727,-1.3548479702,-26.079754727,0.000950727968465,-0.00662568304406
0.298,0.149298,1.60984128634e-05,0.0160984128634,26.0613422569,-1.35391723788,-26.0613422569,0.000939185809518,-0.00664995026799
0.3,0.1503,1.51732059118e-05,0.0151732059118,26.0341920361,-1.35299203093,-26.0341920361,0.000929882995236,-0.00667405031899
0.302,0.151302,1.42540529149e-05,0.0142540529149,25.9920835129,-1.35207287793,-25.9920835129,0.000923187337164,-0.00669795961636
0.304,0.152304,1.33393174087e-05,0.0133393174087,25.9674174642,-1.35115814242,-25.9674174642,0.000917793608271,-0.00672172336298
0.306,0.153306,1.24233519968e-05,0.0124233519968,25.9714535405,-1.35024217701,-25.9714535405,0.000914592523543,-0.00674550944175
0.308,0.154308,1.15009626789e-05,0.0115009626789,25.9742878281,-1.34931978769,-25.9742878281,0.000915698641723,-0.0067694645027
0.31,0.15531,1.05732913362e-05,0.0105732913362,25.9366370728,-1.34839211635,-25.9366370728,0.000920222399215,-0.00679353980707
0.312,0.156312,9.64605691217e-06,0.00964605691217,25.9008351037,-1.34746488193,-25.9008351037,0.000924117738314,-0.0068175704856
0.314,0.157314,8.7244175594e-06,0.0087244175594,25.8828390276,-1.34654324257,-25.8828390276,0.000923835027947,-0.00684143175629
0.316,0.158316,7.81223911125e-06,0.00781223911125,25.8753680157,-1.34563106412,-25.8753680157,0.000918625341227,-0.00686503589811
0.318,0.159318,6.91040289025e-06,0.00691040289025,25.8878785786,-1.3447292279,-25.8878785786,0.000910068539549,-0.00688837391478
0.32,0.16032,6.01555838167e-06,0.00601555838167,25.8991773803,-1.3438343834,-25.8991773803,0.000901014163207,-0.00691153980467
0.322,0.161322,5.12224544584e-06,0.00512224544584,25.8849335326,-1.34294107046,-25.8849335326,0.000894678045065,-0.00693466339728
